,tfidf_word,tfidf
0,보다,0.2883852410252014
1,지출,0.24426965174655868
2,없다,0.2181270803221778
3,생각,0.2075066606810231
4,쓰다,0.20505579460998738
5,가계부,0.20015406246791598
6,않다,0.19035059818377315
7,만원,0.1674758481874399
8,좋다,0.15195369640421377
9,들다,0.13724849997799954
10,통장,0.13316372319294
11,먹다,0.1315298124789162
12,써다,0.12336025890879719
13,가다,0.12009243748074959
14,아니다,0.11845852676672579
15,싶다,0.11600766069569007
16,자다,0.11273983926764247
17,소비,0.1055887032397359
18,시작,0.10130246426947584
19,해보다,0.09558377677039252
20,받다,0.09068204462832112
21,월급,0.0890481339142973
22,사람,0.0890481339142973
23,정도,0.0874142232002735
24,많다,0.0865972678432616
25,그렇다,0.0849633571292378
26,모으다,0.0849633571292378
27,목표,0.0841464017722259
28,나오다,0.07924466963015449
29,되어다,0.07842771427314259
30,공부,0.07761075891613069
31,쓸다,0.07761075891613069
32,고정,0.07432113086406354
33,관리,0.07352598213107117
34,사용,0.07270902677405927
35,적금,0.07025816070302357
36,생활비,0.07025816070302357
37,때문,0.06944120534601167
38,오다,0.06780729463198787
39,지금,0.06535642856095215
40,직장인,0.06535642856095215
41,저축,0.0626373663286569
42,짜다,0.059637741061868844
43,투자,0.058820785704856944
44,카드,0.05816326873375284
45,친구,0.05800383034784504
46,금액,0.057186874990833136
47,정말,0.056369919633821236
48,남다,0.056369919633821236
49,만들다,0.056369919633821236
50,크다,0.055552964276809336
51,비용,0.05310209820577363
52,예산,0.05296829525991057
53,구매,0.05279435161986795
54,사다,0.05228514284876173
55,두다,0.05228514284876173
56,줄이다,0.05228514284876173
57,마음,0.05146818749174982
58,그냥,0.05065123213473792
59,나가다,0.04983427677772602
60,버리다,0.04983427677772602
61,살다,0.04983427677772602
62,모르다,0.04901732142071412
63,정리,0.04820036606370222
64,넣다,0.04738341070669031
65,이제,0.04738341070669031
66,사실,0.04738341070669031
67,매일,0.04738341070669031
68,회사,0.04493254463565461
69,맞다,0.04493254463565461
70,다시,0.04493254463565461
71,이렇다,0.04493254463565461
72,운동,0.0441155892786427
73,처음,0.0441155892786427
74,읽다,0.0441155892786427
75,아끼다,0.0441155892786427
76,작성,0.0432986339216308
77,계획,0.0432986339216308
78,다니다,0.0424816785646189
79,재테크,0.041664723207607
80,출근,0.041664723207607
81,식비,0.041664723207607
82,올해,0.041161697873117395
83,보고,0.040847767850595094
84,나다,0.040847767850595094
85,주다,0.040030812493583194
86,쓰기,0.03847723931617495
87,선물,0.03847723931617495
88,좋아하다,0.037582419797194136
89,필요하다,0.03757994642254749
90,알다,0.036762991065535586
91,교통비,0.036762991065535586
92,엑셀,0.036293091196605384
93,늘다,0.035946035708523685
94,대학생,0.035946035708523685
95,넘다,0.035129080351511785
96,적다,0.035129080351511785
97,생기다,0.035129080351511785
98,확인,0.035129080351511785
99,생활,0.035129080351511785
100,사진,0.035129080351511785
101,기분,0.034003141721270884
102,한번,0.03349516963748798
103,들어오다,0.03349516963748798
104,어렵다,0.03349516963748798
105,방법,0.03349516963748798
106,신용카드,0.032369513769945346
107,새롭다,0.03186125892346418
108,수입,0.03186125892346418
109,커피,0.03131868316432845
110,데통,0.03093521820650665
111,알바,0.03042386364534764
112,다이어리,0.03042386364534764
113,카페,0.03042386364534764
114,보기,0.030227348209440372
115,항목,0.029655175628586997
116,약속,0.02952904412636682
117,절약,0.029426830699950314
118,안되다,0.029410392852428472
119,가지,0.029410392852428472
120,위해,0.029410392852428472
121,렌즈,0.02886710747393847
122,태구,0.028725559763184746
123,굿윌,0.028725559763184746
124,토스,0.02863422460738601
125,귀엽다,0.02863422460738601
126,편하다,0.028593437495416568
127,테크,0.028593437495416568
128,가장,0.028593437495416568
129,들어가다,0.027776482138404668
130,힘들다,0.027776482138404668
131,해주다,0.027776482138404668
132,쉬다,0.027776482138404668
133,원래,0.027776482138404668
134,돼다,0.027776482138404668
135,꾸준하다,0.0277394050884052
136,유튜브,0.0277394050884052
137,대다,0.0277394050884052
138,느낌,0.0277394050884052
139,개인,0.026959526781392764
140,자취,0.026844585569424383
141,비상,0.026484147629955285
142,교사,0.02629421025545216
143,일주일,0.026142571424380864
144,찍다,0.026142571424380864
145,가능하다,0.026142571424380864
146,보이다,0.026142571424380864
147,아침,0.026142571424380864
148,쪼개다,0.02609655455315656
149,변동,0.025850828126630795
150,루틴,0.025503253273290272
151,퇴근,0.02532561606736896
152,주말,0.02532561606736896
153,느끼다,0.02532561606736896
154,부분,0.02532561606736896
155,포인트,0.02505494653146276
156,결제,0.02505494653146276
157,노트,0.02477371028802118
158,부수입,0.02477371028802118
159,직장,0.02450866071035706
160,노력,0.02450866071035706
161,올리다,0.02450866071035706
162,예정,0.02450866071035706
163,고민,0.02450866071035706
164,시험,0.02450866071035706
165,점심,0.024160127012481946
166,여행,0.023691705353345156
167,준비,0.023691705353345156
168,보내다,0.023691705353345156
169,내용,0.023691705353345156
170,할부,0.023618542478676934
171,미루다,0.023265307493501135
172,이자,0.022874749996333255
173,뱅크,0.022874749996333255
174,나름,0.022874749996333255
175,문제,0.022874749996333255
176,매달,0.02256057020329524
177,시트,0.022540938614058342
178,스프레드시트,0.022540938614058342
179,습관,0.02237048797452032
180,카카오,0.02237048797452032
181,다짐,0.02237048797452032
182,만나다,0.02205779463932135
183,자산,0.02157967584663023
184,노래,0.02154235677219233
185,용돈,0.02147566845553951
186,만들기,0.02147566845553951
187,주식,0.02147566845553951
188,합계,0.02135172645258264
