,tfidf_word,tfidf
0,생각,0.3728869342537458
1,보다,0.26670058873777847
2,않다,0.2642311388420583
3,없다,0.22060419068433526
4,아니다,0.18603189214425286
5,싶다,0.1810929923528125
6,들다,0.15722164336085087
7,좋다,0.15722164336085087
8,사람,0.1473438437779702
9,그렇다,0.13335029436888923
10,가다,0.12841139457744888
11,받다,0.12017989492504831
12,지금,0.12017989492504831
13,해보다,0.10783264544644745
14,많다,0.10783264544644745
15,공부,0.10536319555072729
16,되어다,0.10536319555072729
17,자다,0.10536319555072729
18,시작,0.10207059568976706
19,먹다,0.08890019624592614
20,오다,0.08478444641972586
21,정도,0.08313814648924575
22,때문,0.08313814648924575
23,쓰다,0.07819924669780541
24,살다,0.07490664683684518
25,회사,0.07408349687160512
26,만원,0.07326034690636507
27,투자,0.07161404697588496
28,읽다,0.0707908970106449
29,나다,0.06914459708016478
30,다시,0.06914459708016478
31,만들다,0.06832144711492473
32,그냥,0.06749829714968467
33,모으다,0.06749829714968467
34,크다,0.06502884725396449
35,마음,0.06255939735824433
36,위해,0.06173624739300427
37,정말,0.060089947462524156
38,이제,0.060089947462524156
39,저축,0.058604294868145695
40,퇴사,0.05770269033171268
41,주다,0.057620497566803985
42,사실,0.05679734760156393
43,나오다,0.055151047671083815
44,계속,0.0535047477406037
45,적금,0.0535047477406037
46,지출,0.0535047477406037
47,고민,0.052681597775363645
48,모르다,0.052681597775363645
49,엄마,0.04938899791440341
50,이렇다,0.04938899791440341
51,해주다,0.0477426979839233
52,맞다,0.04691954801868324
53,주식,0.04688343589451655
54,내다,0.046096398053443184
55,알바,0.04598183135808354
56,다니다,0.04527324808820313
57,알다,0.04527324808820313
58,사업,0.04445009812296307
59,대한,0.04445009812296307
60,월급,0.04445009812296307
61,버리다,0.043626948157723014
62,이유,0.043626948157723014
63,꾸준하다,0.04147380867591849
64,들어가다,0.041157498262002844
65,노력,0.041157498262002844
66,느끼다,0.04033434829676279
67,중요하다,0.03951119833152273
68,처음,0.03951119833152273
69,직장인,0.03951119833152273
70,쓸다,0.03951119833152273
71,카페,0.038768995066619454
72,좋아하다,0.038768995066619454
73,목표,0.038688048366282674
74,수업,0.037867390530186444
75,힘들다,0.03786489840104262
76,생활,0.03786489840104262
77,써다,0.03786489840104262
78,만나다,0.03786489840104262
79,나가다,0.03704174843580256
80,보고,0.0362185984705625
81,남다,0.0362185984705625
82,쉬다,0.03539544850532245
83,늘다,0.03539544850532245
84,적다,0.03539544850532245
85,배우다,0.03457229854008239
86,얻다,0.03457229854008239
87,강의,0.0342609723844544
88,친구,0.03374914857484233
89,인생,0.03374914857484233
90,돼다,0.03374914857484233
91,비용,0.03374914857484233
92,생기다,0.032925998609602276
93,필요하다,0.032925998609602276
94,사진,0.032925998609602276
95,대해,0.032925998609602276
96,소득,0.03255855428822535
97,새롭다,0.03210284864436222
98,가지,0.03210284864436222
99,정리,0.03210284864436222
100,찾다,0.03210284864436222
101,현재,0.03210284864436222
102,찍다,0.03210284864436222
103,계획,0.03210284864436222
104,보내다,0.03210284864436222
105,벌다,0.03127969867912216
106,기준,0.03127969867912216
107,안되다,0.03127969867912216
108,현금,0.030654554238722362
109,넣다,0.030456548713882106
110,가장,0.030456548713882106
111,이후,0.030456548713882106
112,코인,0.03040808451023347
113,소비,0.02975294970228935
114,수익,0.029649961237032747
115,취업,0.02963339874864205
116,두다,0.02963339874864205
117,한번,0.02963339874864205
118,부동산,0.02963339874864205
119,결과,0.02963339874864205
120,모든,0.02963339874864205
121,경험,0.02963339874864205
122,차다,0.02963339874864205
123,대다,0.02885134516585634
124,금액,0.028810248783401993
