,tfidf_word,tfidf
0,않다,0.19439776704509282
1,주택,0.19439776704509282
2,신청,0.19439776704509282
3,청년,0.18455484213141723
4,소득,0.168706734008217
5,증여세,0.1464244781027056
6,지역,0.1378009487914582
7,임대주택,0.13202738632031963
8,없다,0.12795802387778263
9,대리권,0.126457503815973
10,받다,0.12303656142094482
11,교육비,0.11385021119711264
12,보다,0.11319363650726924
13,임대료,0.11315834884043045
14,콩세알,0.11314618762481796
15,청북,0.11314618762481796
16,순위,0.11050582253423438
17,청약,0.10581144282201255
18,공고,0.10122099617891171
19,경우,0.10088998036517476
20,사람,0.10088998036517476
21,모집,0.10057516835105244
22,세대,0.0997247666772359
23,평택,0.09900018364966316
24,주거,0.09749941988724796
25,주자,0.09618459651436588
26,방법,0.09350778667991806
27,아니다,0.09350778667991806
28,수권행위,0.09317921333808538
29,자격,0.0875977272734973
30,행위,0.08694990763639737
31,권한,0.08486876163032284
32,되어다,0.08366486176624248
33,임대,0.08299763910747024
34,확인,0.07874339930940469
35,해당,0.07681772475964992
36,대리,0.07681772475964992
37,대리인,0.07355292674627979
38,한살림,0.07355292674627979
39,법률,0.0732122390513528
40,국민임대주택,0.0732122390513528
41,서류,0.071361205624148
42,회사,0.071361205624148
43,부과,0.06930012855476421
44,보전,0.06655658095577527
45,무권대리,0.06655658095577527
46,기간,0.0664397431673102
47,본인,0.0664397431673102
48,발급,0.06199107117774124
49,좋다,0.06151828071047241
50,주소,0.06074006733230168
51,의사표시,0.05990092286019774
52,한부모,0.05990092286019774
53,면적,0.05990092286019774
54,아래,0.059057549482053516
55,생각,0.059057549482053516
56,자다,0.059057549482053516
57,기준,0.059057549482053516
58,공급,0.057211867405471836
59,이하,0.056600543249242
60,전세,0.056600543249242
61,그렇다,0.05659681825363462
62,지원,0.05659681825363462
63,가구,0.05613602963205186
64,자녀,0.05533175940498015
65,행복,0.054136087025215725
66,가다,0.054136087025215725
67,센터,0.054136087025215725
68,대상,0.05390527928499238
69,부모,0.05359417705791325
70,과세,0.05359417705791325
71,해커스,0.053245264764620215
72,저장,0.0531815017566807
73,비건,0.05281095452812785
74,역다,0.05281095452812785
75,고문,0.05281095452812785
76,때문,0.05167535579679683
77,세대주,0.050921256978193705
78,대상자,0.050021231920719035
79,구성원,0.04950009182483158
80,따르다,0.04921462456837793
81,월세,0.04921462456837793
82,의무,0.04742722234712585
83,필요하다,0.04675389333995903
84,먹다,0.04675389333995903
85,들다,0.04675389333995903
86,만원,0.04675389333995903
87,녹지,0.04658960666904269
88,증명서,0.04644828678352481
89,홈페이지,0.04581948739224352
90,조건,0.04581948739224352
91,완화,0.045263339536172176
92,성남시,0.045263339536172176
93,친구,0.044293162111540135
94,대학생,0.044293162111540135
95,예비,0.04400912877343987
96,근로자,0.043474953818198686
97,범위,0.0428753416463306
98,보증금,0.0428753416463306
99,생활,0.04183243088312124
100,안중,0.03993394857346516
101,생협,0.03993394857346516
102,고령자,0.03993394857346516
103,휴먼시아,0.03993394857346516
104,중첩,0.03993394857346516
105,권리,0.03993394857346516
106,재산,0.03960821589609589
107,남양주,0.039605422094150654
108,계층,0.039605422094150654
109,임의,0.03960007345986526
110,유학,0.03960007345986526
111,첨부파일,0.03960007345986526
112,보험료,0.03952268528927154
113,위해,0.039371699654702344
114,학교,0.039371699654702344
115,살다,0.039371699654702344
116,사다,0.039371699654702344
117,나다,0.039371699654702344
118,해주다,0.039371699654702344
119,나오다,0.039371699654702344
120,계약,0.03930239650913638
121,정부,0.03893232323266547
122,접수,0.03893232323266547
123,제한,0.03893232323266547
124,경기도,0.03840886237982496
125,한국,0.037733695499494666
126,들어가다,0.03691096842628345
127,많다,0.03691096842628345
128,사실,0.03691096842628345
129,산업,0.03572945137194217
130,제출,0.03568796296327668
131,선배,0.0354543345044538
132,거주,0.0354543345044538
133,자산,0.0354543345044538
134,평균,0.0354543345044538
135,학생,0.035038431535245045
136,파일,0.035038431535245045
137,상업,0.034650064277382105
138,출력,0.034650064277382105
139,이전,0.03445023719786455
140,오다,0.03445023719786455
141,선택,0.03445023719786455
142,현재,0.03445023719786455
143,인터넷,0.03445023719786455
144,주재,0.03394750465212913
145,세종,0.03394750465212913
146,구로구,0.033278290477887634
147,법정,0.033278290477887634
148,임대차,0.033278290477887634
149,법률행위,0.033278290477887634
150,쌍방,0.033278290477887634
151,약자,0.033278290477887634
152,신혼부부,0.03249980662908265
153,심사,0.03249980662908265
154,분리,0.03244360269388789
155,자세하다,0.03244360269388789
156,요건,0.03244360269388789
157,다운로드,0.03215650623474795
158,구리,0.03215650623474795
159,어렵다,0.03198950596944566
160,대해,0.03198950596944566
161,주다,0.03198950596944566
162,건강,0.03198950596944566
163,추가,0.03198950596944566
164,참고,0.03198950596944566
165,바라다,0.03198950596944566
166,넣다,0.03198950596944566
167,사회,0.03198950596944566
168,전입,0.030806390141407916
169,성질,0.029700055094898946
170,비자,0.029700055094898946
171,규정,0.029700055094898946
172,등기,0.029700055094898946
173,목별,0.029700055094898946
174,단독,0.029700055094898946
175,게시,0.029545278753711504
176,방문,0.029528774741026758
177,관리,0.029528774741026758
178,해보다,0.029528774741026758
179,대학,0.029528774741026758
180,라면,0.029528774741026758
181,충족,0.0291992424244991
182,지방세,0.028289587210107613
183,공업,0.028289587210107613
184,부양,0.028289587210107613
185,귀속,0.028289587210107613
186,첨부,0.027665879702490074
187,싶다,0.027068043512607862
188,환경,0.027068043512607862
189,지금,0.027068043512607862
190,가족,0.027068043512607862
191,프로젝트,0.027068043512607862
192,가능하다,0.027068043512607862
193,희망,0.027068043512607862
194,돼다,0.027068043512607862
195,가장,0.027068043512607862
196,쓰다,0.027068043512607862
197,이체,0.02695263964249619
198,도시,0.02695263964249619
199,필요,0.02695263964249619
200,남양주시,0.026622632382310107
201,판례,0.026622632382310107
202,국민임대,0.026622632382310107
203,개량,0.026622632382310107
204,성년,0.026622632382310107
205,은평,0.026622632382310107
206,주거지역,0.026622632382310107
207,인프라,0.026622632382310107
208,직주,0.026622632382310107
209,도촌,0.026622632382310107
210,손자,0.026622632382310107
211,위임장,0.026622632382310107
212,마을,0.02659075087834035
213,국제,0.026405477264063924
214,계약서,0.026405477264063924
215,호수,0.02595488215511031
216,체결,0.02475004591241579
217,유치원,0.02475004591241579
218,원수,0.02475004591241579
219,미성년,0.02475004591241579
220,이행,0.02475004591241579
221,중개사,0.02475004591241579
222,무효,0.02475004591241579
223,가지,0.024607312284188963
224,예정,0.024607312284188963
225,당첨,0.024607312284188963
226,드리다,0.024607312284188963
227,아파트,0.024607312284188963
228,이렇다,0.024607312284188963
229,쉬다,0.024607312284188963
230,통해,0.024607312284188963
231,내용,0.024607312284188963
232,모든,0.024607312284188963
233,알아보다,0.024607312284188963
234,수령,0.02425737567824657
235,년도,0.02425737567824657
236,로그인,0.02425737567824657
237,공인,0.023713611173562923
238,사례,0.023713611173562923
239,수행,0.023636223002969203
240,마련,0.023636223002969203
241,복지,0.023636223002969203
242,신고,0.023636223002969203
243,편리하다,0.023636223002969203
244,주민,0.02271052188572152
245,담보,0.022631669768086088
246,자공,0.022631669768086088
247,청구권,0.022631669768086088
248,혼인,0.022631669768086088
249,수도권,0.022631669768086088
250,살림,0.022631669768086088
251,고속도로,0.022631669768086088
252,분당구,0.022631669768086088
253,평택시,0.022631669768086088
254,이름,0.022146581055770068
255,포스팅,0.022146581055770068
256,부모님,0.022146581055770068
257,정보,0.022146581055770068
258,직장인,0.022146581055770068
259,다르다,0.022146581055770068
260,나르다,0.022146581055770068
261,관련,0.022146581055770068
262,부동산,0.022146581055770068
263,정해지다,0.022004564386719935
264,해제,0.022004564386719935
265,상대방,0.022004564386719935
266,카카오,0.021562111713996954
267,거나,0.021562111713996954
268,소개,0.021562111713996954
269,컴퓨터,0.021562111713996954
270,누르다,0.021562111713996954
271,할아버지,0.0214376708231653
272,이러하다,0.020681695127598054
273,발표,0.020681695127598054
274,농업,0.01996697428673258
275,제곱미터,0.01996697428673258
276,서해안,0.01996697428673258
277,별내,0.01996697428673258
278,주장,0.01996697428673258
279,농림,0.01996697428673258
280,다툼,0.01996697428673258
281,근접,0.01996697428673258
282,행위능력,0.01996697428673258
283,장기전,0.01996697428673258
284,시공사,0.01996697428673258
285,법률관계,0.01996697428673258
286,포승,0.01996697428673258
287,중국인,0.01996697428673258
288,현명,0.01996697428673258
289,쾌속,0.01996697428673258
290,렉시,0.01996697428673258
291,명시,0.01996697428673258
292,열등감,0.01996697428673258
293,갈매,0.01996697428673258
294,귀족,0.01996697428673258
295,조감도,0.01996697428673258
296,커트라인,0.01996697428673258
297,은평구,0.01996697428673258
298,가점,0.01996697428673258
299,효력,0.01996697428673258
300,즉석밥,0.01996697428673258
301,학비,0.01996697428673258
302,가운,0.01980003672993263
303,토지,0.01980003672993263
304,원칙,0.01980003672993263
305,시행,0.01980003672993263
306,불합리,0.01980003672993263
307,협의,0.01980003672993263
308,주소지,0.01980003672993263
309,시세,0.01980003672993263
310,출제,0.01980003672993263
311,신혼,0.01980003672993263
312,간편하다,0.01976134264463577
313,이메일,0.01976134264463577
314,효과,0.019685849827351172
315,직접,0.019685849827351172
316,포함,0.019685849827351172
317,통장,0.019685849827351172
318,업무,0.019685849827351172
319,알다,0.019685849827351172
320,다시,0.019685849827351172
321,체크,0.019685849827351172
322,이해,0.019685849827351172
323,작성,0.019685849827351172
324,모으다,0.019685849827351172
325,이용,0.019685849827351172
326,자연,0.019685849827351172
327,생활비,0.019685849827351172
328,뱅크,0.019685849827351172
329,적응하다,0.019466161616332734
330,식품,0.019466161616332734
331,노동,0.018866847749747333
332,관계,0.018866847749747333
333,변경,0.018866847749747333
334,고려,0.017864725685971083
335,매매,0.017864725685971083
336,달라지다,0.0177271672522269
337,인정,0.0177271672522269
338,납부,0.0177271672522269
339,가평,0.01760365150937595
340,성품,0.01760365150937595
341,잔금,0.01760365150937595
342,공부,0.017225118598932276
343,부담,0.017225118598932276
344,준비,0.017225118598932276
345,모르다,0.017225118598932276
346,사용,0.017225118598932276
347,기억,0.017225118598932276
348,상황,0.017225118598932276
349,대한,0.017225118598932276
350,직장,0.017225118598932276
351,편하다,0.017225118598932276
352,한번,0.017225118598932276
353,부당하다,0.016973752326064566
354,수인,0.016973752326064566
355,송파,0.016973752326064566
356,장현,0.016973752326064566
357,유기농,0.016973752326064566
358,건설,0.016973752326064566
359,성남,0.016973752326064566
360,미리보기,0.016973752326064566
361,번길,0.016973752326064566
362,증여,0.016973752326064566
363,꾸러미,0.016973752326064566
364,뉴타운,0.016973752326064566
365,누리다,0.016221801346943943
366,신분증,0.016221801346943943
367,의하다,0.016221801346943943
368,중인,0.016221801346943943
369,처분,0.016221801346943943
370,시대,0.016221801346943943
371,발생,0.016171583785497715
372,영향,0.016171583785497715
373,지키다,0.016171583785497715
374,주식,0.016171583785497715
375,해외,0.016171583785497715
376,교육,0.016171583785497715
377,두유,0.015809074115708616
378,민원,0.014850027547449473
379,명령,0.014850027547449473
380,살피다,0.014850027547449473
381,예외,0.014850027547449473
382,세금,0.014772639376855752
